Term                 | Document ID          | Term Frequency
aluksindr            | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 2         
australian           | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
sneferu              | https://en.wikipedia.org/wiki/List_of_pharaohs | 4         
sneferu              | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 4         
compil               | https://en.wikipedia.org/wiki/Wikipedia:Contents | 2         
kakemur              | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
kakemur              | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
premiership          | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
caus                 | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
caus                 | https://en.wikipedia.org/wiki/Special:Random | 1         
violat               | https://en.wikipedia.org/wiki/Wikipedia:About | 1         
freedom              | https://en.wikipedia.org/wiki/Special:Random | 1         
kilt                 | https://en.wikipedia.org/wiki/Pharaoh | 1         
basilica             | https://en.wikipedia.org/wiki/Portal:Current_events | 2         
plateau              | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
plateau              | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
copto                | https://en.wikipedia.org/wiki/List_of_pharaohs | 2         
copto                | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 2         
lebanon              | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
lebanon              | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
lebanon              | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
usermaatr            | https://en.wikipedia.org/wiki/List_of_pharaohs | 17        
usermaatr            | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 17        
stiftsgeschicht      | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
stiftsgeschicht      | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
protect              | https://en.wikipedia.org/wiki/Portal:Current_events | 2         
protect              | https://en.wikipedia.org/wiki/Wikipedia:About | 3         
protect              | https://en.wikipedia.org/wiki/Help:Contents | 2         
protect              | https://en.wikipedia.org/wiki/Pharaoh | 2         
protect              | https://en.wikipedia.org/wiki/Wikipedia:Contents | 2         
scorpion             | https://en.wikipedia.org/wiki/List_of_pharaohs | 4         
scorpion             | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 4         
scorpion             | https://en.wikipedia.org/wiki/Pharaoh | 3         
nasr                 | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
mora                 | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
seuserenr            | https://en.wikipedia.org/wiki/List_of_pharaohs | 2         
seuserenr            | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 2         
rescu                | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
euronew              | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
unlicens             | https://en.wikipedia.org/wiki/Wikipedia:Contact_us | 1         
more                 | https://en.wikipedia.org/wiki/List_of_pharaohs | 8         
more                 | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 8         
more                 | https://en.wikipedia.org/wiki/Portal:Current_events | 7         
more                 | https://en.wikipedia.org/wiki/Wikipedia:Contact_us | 2         
more                 | https://en.wikipedia.org/wiki/Wikipedia:About | 5         
more                 | https://en.wikipedia.org/wiki/Help:Contents | 5         
more                 | https://en.wikipedia.org/wiki/Main_Page | 5         
more                 | https://en.wikipedia.org/wiki/Special:Random | 1         
more                 | https://en.wikipedia.org/wiki/Pharaoh | 4         
more                 | https://en.wikipedia.org/wiki/Wikipedia:Contents | 6         
born                 | https://en.wikipedia.org/wiki/List_of_pharaohs | 3         
born                 | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 3         
born                 | https://en.wikipedia.org/wiki/Special:Random | 2         
born                 | https://en.wikipedia.org/wiki/Pharaoh | 1         
alon                 | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
alon                 | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
alon                 | https://en.wikipedia.org/wiki/Pharaoh | 1         
sobekneferu          | https://en.wikipedia.org/wiki/List_of_pharaohs | 2         
sobekneferu          | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 2         
sobekneferu          | https://en.wikipedia.org/wiki/Pharaoh | 1         
yorkshir             | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
kill                 | https://en.wikipedia.org/wiki/List_of_pharaohs | 7         
kill                 | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 7         
kill                 | https://en.wikipedia.org/wiki/Portal:Current_events | 23        
kill                 | https://en.wikipedia.org/wiki/Main_Page | 2         
headdress            | https://en.wikipedia.org/wiki/Pharaoh | 12        
mexico               | https://en.wikipedia.org/wiki/Portal:Current_events | 3         
naqyrinsan           | https://en.wikipedia.org/wiki/Pharaoh | 1         
onward               | https://en.wikipedia.org/wiki/Pharaoh | 2         
corkscrew            | https://en.wikipedia.org/wiki/Pharaoh | 1         
vike                 | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
uganda               | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
libyan               | https://en.wikipedia.org/wiki/List_of_pharaohs | 5         
libyan               | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 5         
shut                 | https://en.wikipedia.org/wiki/Portal:Current_events | 2         
amanikhalika         | https://en.wikipedia.org/wiki/Pharaoh | 1         
setpenr              | https://en.wikipedia.org/wiki/List_of_pharaohs | 13        
setpenr              | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 13        
tutankhaten          | https://en.wikipedia.org/wiki/List_of_pharaohs | 2         
tutankhaten          | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 2         
simpli               | https://en.wikipedia.org/wiki/List_of_pharaohs | 3         
simpli               | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 3         
simpli               | https://en.wikipedia.org/wiki/Wikipedia:About | 1         
georgia              | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
omnipres             | https://en.wikipedia.org/wiki/Pharaoh | 1         
khufu                | https://en.wikipedia.org/wiki/List_of_pharaohs | 5         
khufu                | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 5         
khufu                | https://en.wikipedia.org/wiki/Pharaoh | 1         
navi                 | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
navi                 | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
pakhtunkhwa          | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
adamawa              | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
talent               | https://en.wikipedia.org/wiki/Wikipedia:About | 1         
nepherit             | https://en.wikipedia.org/wiki/List_of_pharaohs | 5         
nepherit             | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 5         
nepherit             | https://en.wikipedia.org/wiki/Pharaoh | 2         
factual              | https://en.wikipedia.org/wiki/Help:Contents | 1         
factual              | https://en.wikipedia.org/wiki/Wikipedia:Contents | 1         
jne                  | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
jne                  | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
merihathor           | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
merihathor           | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
england              | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
adam                 | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
adam                 | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
adam                 | https://en.wikipedia.org/wiki/Pharaoh | 1         
erweitert            | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
erweitert            | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
king                 | https://en.wikipedia.org/wiki/List_of_pharaohs | 107       
king                 | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 107       
king                 | https://en.wikipedia.org/wiki/Pharaoh | 57        
profil               | https://en.wikipedia.org/wiki/List_of_pharaohs | 4         
profil               | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 4         
profil               | https://en.wikipedia.org/wiki/Pharaoh | 1         
kind                 | https://en.wikipedia.org/wiki/Pharaoh | 1         
daili                | https://en.wikipedia.org/wiki/Portal:Current_events | 2         
daili                | https://en.wikipedia.org/wiki/Help:Contents | 1         
amsterdam            | https://en.wikipedia.org/wiki/Main_Page | 1         
buchstaben           | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
buchstaben           | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
ripoarisch           | https://en.wikipedia.org/wiki/Help:Contents | 1         
both                 | https://en.wikipedia.org/wiki/List_of_pharaohs | 2         
both                 | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 2         
both                 | https://en.wikipedia.org/wiki/Pharaoh | 6         
most                 | https://en.wikipedia.org/wiki/List_of_pharaohs | 17        
most                 | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 17        
most                 | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
most                 | https://en.wikipedia.org/wiki/Wikipedia:About | 1         
most                 | https://en.wikipedia.org/wiki/Help:Contents | 2         
most                 | https://en.wikipedia.org/wiki/Pharaoh | 2         
most                 | https://en.wikipedia.org/wiki/Wikipedia:Contents | 5         
basebal              | https://en.wikipedia.org/wiki/Portal:Current_events | 1         
delimit              | https://en.wikipedia.org/wiki/Special:Random | 1         
mosr                 | https://en.wikipedia.org/wiki/List_of_pharaohs | 1         
mosr                 | https://en.wikipedia.org/wiki/List_of_pharaohs#bodyContent | 1         
grammatik            | https://en.wikipedia.org/wiki/Pharaoh | 1         
epithet              | https://en.wikipedia.org/wiki/Pharaoh | 3         
